sku,national_inv,lead_time,in_transit_qty,forecast_3_month,forecast_6_month,forecast_9_month,sales_1_month,sales_3_month,sales_6_month,sales_9_month,min_bank,potential_issue,pieces_past_due,perf_6_month_avg,perf_12_month_avg,local_bo_qty,deck_risk,oe_constraint,ppap_risk,stop_auto_buy,rev_stop,went_on_backorder
1113028,7,4.3193838360753185,0,5,11,17,6,20,32,40,2,0,0,0.9552092424588702,0.9513436027320781,0,0,0,0,1,0,1
1113105,0,8.0,0,10,14,16,0,4,11,16,1,0,1,0.8681208564431471,0.8532163728190159,0,0,0,0,1,0,1
1113113,5,8.0,0,6,13,18,5,10,22,39,2,0,0,0.9436131045254292,0.926344253771191,0,0,0,0,1,0,1
1112980,12,2.416012158378849,0,5,15,24,9,29,46,57,4,0,0,0.9879199392081057,0.9865332320135096,0,0,0,0,1,0,1
1113104,0,7.200464824583375,0,7,7,7,0,3,7,10,0,0,0,0.7933953099444501,0.7780650754416726,0,0,0,0,1,0,1
1113003,0,2.9277384562684787,0,16,19,20,0,0,2,4,0,0,0,0.2035974609499801,0.1566899224708751,0,0,0,0,1,0,1
1113204,0,11.862483916473675,0,5,8,12,1,4,7,11,0,0,0,0.8258444335498688,0.7968758041763163,0,0,0,0,1,0,1
1113013,1,4.3574906060283425,0,17,31,35,1,5,13,23,3,0,0,0.3389697217133538,0.5942996242411337,1,0,0,0,1,0,1
1113083,8,6.837250052590188,0,5,16,23,7,16,31,51,4,0,0,0.965813749737049,0.9496895828950818,0,0,0,0,1,0,1
1113056,5,5.4195732713063824,0,5,9,14,4,15,25,31,1,0,0,0.9387064009304043,0.9330071121448936,0,0,0,0,1,0,1
1113081,1,8.0,0,15,30,37,4,9,23,40,4,0,0,0.8550403549515879,0.8295161631069347,2,0,0,0,1,0,1
1113206,0,9.306700158681066,1,13,19,31,4,14,27,35,0,0,0,0.9246649920659468,0.9311984928593521,0,0,0,0,1,0,1
1113185,0,11.655621200355283,1,3,5,8,0,2,4,6,0,0,0,0.832053257987565,0.8089408339804595,0,0,0,0,1,0,1
1111623,0,8.0,0,7,10,13,0,4,5,8,2,0,0,-0.7088303592824445,-0.8074370703987483,0,0,0,0,1,0,1
1113155,0,10.881966009103472,1,1,3,4,0,1,3,4,0,0,0,0.8591311896813785,0.851491869499309,0,0,0,0,1,0,1
1113232,53,8.0,0,537,716,896,57,173,486,553,93,0,0,0.07164265976472237,0.07164265976472237,2,0,0,0,1,0,1
1112986,4,2.0,0,13,25,25,0,4,9,16,2,0,0,0.06235826726655632,0.4734694932512413,0,0,0,0,1,0,1
1112301,-272,10.373222298039774,207,2282,3304,4655,468,1587,2330,3054,278,0,0,0.2907197315098724,0.42718001364715946,312,0,0,0,1,0,1
1111655,26,8.0,6,1849,1869,1889,8,46,86,118,14,0,0,0.9905902319308755,0.9358853478963132,0,0,0,0,1,0,1
1113120,0,8.0,0,6,6,7,0,4,10,14,0,0,0,0.9046242401595398,0.8938535334662832,0,0,0,0,1,0,1
1111635,10,8.0,5,16,32,48,2,22,40,55,9,0,0,0.7876171824803092,0.7019661401443504,0,0,0,0,1,0,1
1113046,-2,7.0861925001649055,0,22,38,46,2,5,17,29,4,0,0,0.6618661125195138,0.7034477000065962,3,0,0,0,1,0,1
1111728,0,8.0,0,10,15,19,2,6,11,16,1,0,0,0.7803946021195143,0.7046277819414659,0,0,0,0,1,0,1
1113097,-1,8.0,0,12,18,22,1,4,12,19,1,0,1,0.8521377190729922,0.8347742912380679,1,0,0,0,1,0,1
1112981,7,2.0,0,9,15,20,5,17,26,32,2,0,0,0.5969617272212199,0.5748809253797155,0,0,0,0,1,0,1
1111688,-48,8.0,2,378,465,536,22,89,183,344,45,0,0,-86.67615963832768,-86.67985789991465,49,0,0,0,1,0,1
1113188,0,9.4543289750406,1,10,15,25,3,11,21,28,0,0,0,0.91728355124797,0.924555196123173,0,0,0,0,1,0,1
1112989,2,2.0,0,13,20,20,0,2,5,9,1,0,0,0.07918003448961013,0.28422461199188614,0,0,0,0,1,0,1
1112974,12,2.2523162283017566,0,5,16,26,9,29,46,56,4,0,0,0.9807484049622689,0.9794868238207601,0,0,0,0,1,0,1
1113029,-2,5.337183743346727,0,20,29,34,1,3,10,17,2,0,0,0.47265218467371783,0.43377613048487357,2,0,0,0,1,0,1
1113141,5,9.399816160147935,0,5,13,18,4,9,19,35,2,0,0,0.9110064343948222,0.8875068939944525,0,0,0,0,1,0,1
1113121,0,9.724992669300663,1,0,0,1,0,0,2,3,0,0,0,0.8913750366534967,0.8986249633465033,0,0,0,0,1,0,1
1111668,-432,11.49512398879753,307,3021,4417,6296,653,2235,3134,4164,353,0,0,0.5518473113723024,0.7452438005601234,458,0,0,0,1,0,1
1112227,2,5.340505332775563,0,6,13,14,0,3,6,9,2,0,0,0.4051855510534748,0.5445400711036742,0,0,0,1,1,0,1
1112680,3,3.346298179648466,0,10,20,21,0,4,8,14,2,0,0,0.19911747856367473,0.5179506423953129,0,0,0,1,1,0,1
1113105,6,8.0,0,7,19,25,6,12,27,48,4,0,0,0.9394350624132493,0.9183526972771044,0,0,0,0,1,0,1
1111669,-474,11.818109652967294,334,3296,4818,6866,713,2436,3414,4535,383,0,0,0.5122815675115063,0.7290945173516352,501,0,0,0,1,0,1
1113108,0,7.401204902877483,0,6,6,6,0,3,8,10,0,0,0,0.8201606537169978,0.8061686864028477,0,0,0,0,1,0,1
1113208,0,11.460255451691896,0,3,6,9,1,2,4,7,0,0,0,0.8388910591907836,0.8142885046738646,0,0,0,0,1,0,1
1113008,9,3.5133651003367405,0,5,12,20,7,24,38,46,2,0,0,0.9672995234949489,0.9647772483277209,0,0,0,0,1,0,1
1112691,45,8.0,0,1549,1676,1803,43,134,366,421,69,0,0,0.3380153749797036,0.3211146062307184,2,0,0,0,1,0,1
1113313,3,8.0,0,31,47,75,10,35,65,88,1,0,0,0.9837741471877944,0.9796235786463241,0,0,0,0,1,0,1
1113094,-1,9.153684648938444,1,10,17,21,1,2,9,14,2,0,0,0.8392210789363067,0.8322947719150755,1,0,0,0,1,0,1
1111854,-14,8.0,2,135,170,198,12,37,75,135,14,0,0,-26.265591404320233,-26.28741827496013,15,0,0,0,1,0,1
1112999,0,2.3547302439048323,0,14,14,14,0,0,0,0,0,0,0,0.1350296115856022,0.08769008841488843,0,0,0,0,1,0,1
1113135,0,10.358130404323695,1,0,1,2,0,0,2,3,0,0,0,0.8774654358486706,0.8803028277621968,0,0,0,0,1,0,1
1113165,0,11.137996275697217,1,2,3,6,0,1,3,5,0,0,0,0.8501701303505974,0.8374102048366531,0,0,0,0,1,0,1
1113023,3,3.6672299406007864,0,11,20,20,0,4,9,16,2,0,0,0.2934121916841101,0.6083699461390512,0,0,0,0,1,0,1
1113025,0,3.497269545348326,0,12,12,12,0,0,2,2,0,0,0,0.2996359393797768,0.2596177363487656,0,0,0,0,1,0,1
1113107,0,8.0,0,9,13,15,0,4,11,16,1,0,1,0.8729574270987329,0.8587970312677687,0,0,0,0,1,0,1
1113049,-3,7.294965511111573,0,22,37,45,2,5,16,28,4,0,0,0.6912711487407923,0.658921033777831,3,0,0,0,1,0,1
1113153,0,10.806949844351175,1,1,2,4,0,1,3,4,0,0,0,0.8617567554477089,0.8556177585606854,0,0,0,0,1,0,1
1111836,0,8.0,1,18,27,33,5,10,19,30,0,0,0,0.8820966180779715,0.8308785603726541,0,0,0,0,1,0,1
1113088,-2,8.970515068301154,0,12,21,26,1,3,10,17,2,0,0,0.8282309040980692,0.8176412054640922,2,0,0,0,1,0,1
1112551,-183,9.728997405733352,151,1819,2616,3652,357,1206,1838,2385,230,0,0,0.21180218220233554,0.3112195330320033,228,0,0,0,1,0,1
1111652,24,8.0,0,3400,3401,3402,9,39,68,93,7,0,0,0.9996765234600413,0.9495147851900619,0,0,0,0,1,0,1
1111721,-398,11.198072674201583,280,2765,4040,5756,598,2041,2861,3802,320,0,0,0.58623127909581,0.7641060029189128,419,0,0,0,1,0,1
1113133,0,8.653298899098488,1,5,6,6,0,3,8,11,0,0,0,0.8869340220180303,0.8736675275225378,0,0,0,0,1,0,1
1113103,8,7.6799093356354975,0,5,16,23,7,13,29,50,4,0,0,0.9616004533218225,0.9426674222030375,0,0,0,0,1,0,1
1112991,5,2.267811299523377,0,12,25,25,1,5,10,19,3,0,0,0.10017169492850653,0.5196394952983809,0,0,0,0,1,0,1
1111689,26,8.0,12,40,78,116,7,51,97,135,21,0,0,0.9788533807962579,0.922293238407484,0,0,0,0,1,0,1
1113058,-3,8.0,0,23,40,49,2,5,18,31,4,0,1,0.772878430645171,0.7433212661290435,3,0,0,0,1,0,1
1113117,2,9.263533890030786,1,2,6,9,2,4,11,19,1,0,0,0.9157763138489224,0.9147293221993843,0,0,0,0,1,0,1
1112399,16,4.650104922840079,6,25,51,70,3,27,52,75,12,0,0,0.4663494215021454,0.6855073445988056,0,0,0,0,1,0,1
1113139,0,10.465344939284074,1,0,1,3,0,0,2,3,0,0,0,0.8737129271250574,0.874406028339376,0,0,0,0,1,0,1
1111771,-31,8.0,2,256,318,367,17,63,129,240,29,0,0,-56.44999252568227,-56.46276135857443,32,0,0,0,1,0,1
1113073,0,6.951833175705065,1,5,5,6,0,0,1,1,0,0,0,0.5889935261008752,0.5761322749186633,0,0,0,0,1,0,1
1113133,0,8.665997430312826,1,5,6,6,0,3,8,11,0,0,0,0.8866800513937435,0.8733500642421793,0,0,0,0,1,0,1
1113290,1,8.615392550909455,0,26,38,61,8,28,52,68,0,0,0,0.9592303724545272,0.9623073352090745,0,0,0,0,1,0,1
1111631,7,8.0,3,11,22,34,1,15,28,37,7,0,0,0.7521380237854065,0.6617564269567939,0,0,0,0,1,0,1
1113046,0,4.502893644263376,0,11,11,11,0,1,3,5,0,0,0,0.4337191525684502,0.4004051101968727,0,0,0,0,1,0,1
1111740,16,8.0,0,2362,2365,2368,9,31,54,76,4,0,0,0.9904327927128951,0.9468109309042984,0,0,0,0,1,0,1
1113234,0,8.465451439855066,0,1,2,3,0,1,2,2,0,0,0,0.9437091996050726,0.9537091996050726,0,0,0,0,1,0,1
1113191,0,8.0,0,4,4,5,0,3,6,7,0,0,0,0.9288960013528361,0.9285280018037815,0,0,0,0,1,0,1
1113025,0,3.4796801281720047,0,12,12,12,0,0,2,2,0,0,0,0.29729068375626727,0.25715521794408064,0,0,0,0,1,0,1
1113273,37,8.0,0,383,512,647,43,132,359,412,65,0,0,0.35490491575135896,0.35490491575135896,1,0,0,0,1,0,1
1112095,2,7.038928943135193,1,22,34,42,8,16,30,44,0,0,0,0.9732035701895493,0.9480089254738734,0,0,0,0,1,0,1
1111957,-41,6.634648823305682,1,333,412,474,19,78,160,303,40,0,0,-76.45805207277681,-76.35792631981921,43,0,0,0,1,0,1
1111962,1,7.810467443274804,1,25,37,45,7,13,26,41,0,0,0,0.9412542288966785,0.9261009458401522,0,0,0,0,1,0,1
1113131,6,8.911471066458319,0,5,14,20,5,10,22,40,3,0,0,0.9280985126739588,0.905819835007813,0,0,0,0,1,0,1
1113033,0,3.8886505480988625,0,12,12,12,0,1,2,3,0,0,0,0.3518200730798483,0.31441107673384083,0,0,0,0,1,0,1
1112881,11,2.516931192469624,0,6,16,26,9,29,46,56,3,0,0,0.9882768960251013,0.9856922400627531,0,0,0,0,1,0,1
1113083,1,8.0,0,15,29,36,4,9,23,40,4,0,0,0.8628167004340853,0.8377017899306162,2,0,0,0,1,0,1
1113124,35,5.517292260673279,0,343,460,573,36,109,308,352,60,0,0,0.02482707739326721,0.2068923116105601,1,0,0,0,1,0,1
1113121,0,8.778253290711724,1,3,3,4,0,2,6,8,0,0,0,0.8961087335464414,0.8938912664535587,0,0,0,0,1,0,1
1113053,-3,7.737920427261697,0,23,39,48,3,7,20,33,4,0,0,0.7796095843337378,0.7509199821974293,3,0,0,0,1,0,1
1113017,-1,4.204462942081122,0,18,24,27,1,2,6,11,1,0,0,0.34616502853239195,0.3035132383393291,1,0,0,0,1,0,1
1111948,3,6.551908944484895,0,2,5,9,2,9,13,16,2,0,0,0.7548180378682805,0.6789528887935322,0,0,0,0,1,0,1
1113048,10,5.329502210694462,0,5,16,23,8,21,36,53,4,0,0,0.9733524889465277,0.9622541482442127,0,0,0,0,1,0,1
1113126,0,8.0,0,6,7,7,0,4,10,13,0,0,0,0.9020168497326566,0.8922409441473963,0,0,0,0,1,0,1
1112020,1,7.479630229586003,1,24,36,44,7,13,25,39,0,0,0,0.8910772514872105,0.9018395501696401,0,0,0,0,1,0,1
1112992,0,2.0,0,14,17,17,0,0,1,3,0,0,0,0.09264457440741825,0.13274853791654473,0,0,0,0,1,0,1
1113111,37,5.3687645490684215,0,325,437,549,38,116,312,356,58,0,0,0.43415384940371055,0.43415384940371055,1,0,0,0,1,0,1
1113073,1,5.883695598394901,0,8,13,13,0,4,9,14,1,0,0,0.6037173837752863,0.7524402138956685,0,0,0,0,1,0,1
1113095,0,6.773548064299553,0,7,7,7,0,3,7,9,0,0,0,0.7364730752399404,0.7182967290019374,0,0,0,0,1,0,1
1112991,1,2.0,0,14,18,18,0,1,3,6,1,0,0,0.08638097641704645,0.20321401530822736,0,0,0,0,1,0,1
1112996,3,2.8886740684106478,0,14,28,29,1,5,11,20,3,0,0,0.16515976476192662,0.5355469627364259,0,0,0,0,1,0,1
1113090,7,7.013207748464142,0,7,18,23,6,11,25,44,3,0,0,0.8119811622696212,0.8676352348873704,0,0,0,0,1,0,1
1113096,0,6.924849535248197,0,7,9,9,0,4,9,13,0,0,0,0.7494789349347477,0.8201152197911328,0,0,0,0,1,0,1
1113193,0,11.752477301667465,0,4,7,10,1,3,6,10,0,0,0,0.8286632944416387,0.79928210118747,0,0,0,0,1,0,1
1113121,0,8.869095567341946,1,3,3,3,0,2,5,7,0,0,0,0.8956545221632903,0.8943454778367097,0,0,0,0,1,0,1
1112063,-33,6.137072965297427,1,296,367,425,20,78,156,284,37,0,0,-67.95432096668162,-67.95432096668162,38,0,0,0,1,0,1
1111628,4,8.0,2,8,15,24,1,11,19,26,5,0,0,0.7279912162771982,0.634390045114158,0,0,0,0,1,0,1
1111642,-33,8.0,1,260,320,369,15,61,125,236,32,0,0,-59.8284367292284,-59.86773404390614,33,0,0,0,1,0,1
1113121,0,9.412118651180533,1,1,1,2,0,1,4,4,0,0,0,0.8929394067440973,0.8970605932559027,0,0,0,0,1,0,1
1113065,0,6.484856078208655,1,6,6,7,0,0,1,1,0,0,0,0.5428795377231047,0.5265159583096697,0,0,0,0,1,0,1
1113055,-3,7.915980013533009,0,23,40,49,3,6,19,32,4,0,0,0.773080732837123,0.7435008327694579,3,0,0,0,1,0,1
1111656,-20,8.0,6,269,344,409,17,81,164,289,40,0,0,-58.051690539848146,-58.07626444030433,33,0,0,0,1,0,1
1113095,4,8.0,0,11,23,30,5,11,25,44,4,0,0,0.9058586764404029,0.8830091330951609,1,0,0,0,1,0,1
1111791,1,7.249433795959138,0,2,4,7,1,6,8,9,2,0,0,0.7187792538754445,0.6312886906094588,0,0,0,0,1,0,1
1111818,-212,9.704273914371294,150,1485,2170,3088,322,1094,1537,2045,170,0,0,0.7654871302754447,0.8462649347095788,223,0,0,0,1,0,1
1112897,12,2.42531189137064,0,6,16,26,9,29,46,56,3,0,0,0.9885822936954312,0.986455734238578,0,0,0,0,1,0,1
1111763,-32,8.0,2,268,332,383,18,65,134,249,31,0,0,-59.264333769977526,-59.27625804712968,33,0,0,0,1,0,1
1113278,4,8.0,0,27,41,66,10,31,58,81,2,0,0,0.9797050255842626,0.9728417093071043,0,0,0,0,1,0,1
1113330,1,8.0,0,25,36,58,8,27,49,63,0,0,0,0.9792594066974426,0.9828396044649618,0,0,0,0,1,0,1
1112973,11,2.0,0,5,15,24,9,28,43,52,3,0,0,0.9054414371640821,0.9006909561058845,0,0,0,0,1,0,1
1113055,-3,7.857302240341637,0,23,40,49,2,5,18,31,4,0,0,0.7540654168381495,0.7235897576392882,3,0,0,0,1,0,1
1113027,10,4.402607627910582,0,5,15,24,8,23,39,54,4,0,0,0.9779869618604471,0.9699782697674117,0,0,0,0,1,0,1
1113102,0,8.787583867878038,1,2,2,3,0,0,1,1,0,0,0,0.7702739069529563,0.7711807859620416,0,0,0,0,1,0,1
1112984,5,2.0,0,10,15,19,4,13,20,24,1,0,0,0.4736025708871813,0.44459147936398924,0,0,0,0,1,0,1
1113080,1,8.0,0,16,30,38,4,9,22,39,4,0,0,0.853446150358289,0.8278380530087253,2,0,0,0,1,0,1
1111914,2,8.0,2,26,40,50,7,16,31,47,1,0,0,0.9705537655844259,0.9388924688311483,0,0,0,0,1,0,1
1113113,9,8.0,0,18,33,44,8,16,39,62,6,0,0,0.9383785708587604,0.9188290172992029,0,0,0,0,1,0,1
1111637,12,8.0,5,18,36,55,2,25,46,63,11,0,0,0.8046779916337865,0.7213017238516246,0,0,0,0,1,0,1
1113042,-3,6.589951681276345,0,21,34,41,2,4,14,24,3,0,0,0.6125446044091919,0.5778444433467798,3,0,0,0,1,0,1
1111669,-487,11.89447567315364,340,3372,4924,7014,727,2485,3483,4630,391,0,0,-2.134653819486126,-1.9107214682797917,512,0,0,0,1,0,1
1113163,0,9.434553728391638,1,0,0,1,0,0,2,2,0,0,0,0.9097906195062927,0.9197906195062927,0,0,0,0,1,0,1
1113103,-1,9.42351780368224,1,6,11,15,0,1,6,10,1,0,0,0.8554110682209344,0.8538814242945791,1,0,0,0,1,0,1
1112349,2,4.800007734297469,0,7,15,16,0,4,6,10,2,0,0,0.3493341325440718,0.5373334364572996,0,0,0,1,1,0,1
1111781,13,8.0,0,1853,1859,1863,9,27,48,69,3,0,0,0.9859855126700899,0.9453285042233632,0,0,0,0,1,0,1
1113142,0,10.542373072790348,1,1,1,3,0,0,2,3,0,0,0,0.8710169424523379,0.8701694809965309,0,0,0,0,1,0,1
1113152,5,8.0,0,4,13,18,5,10,21,37,2,0,0,0.96,0.9478583174154853,0,0,0,0,1,0,1
1111857,-137,9.104884090140331,98,972,1420,2018,212,714,1006,1341,110,0,0,0.8374139091831602,0.8792313750422818,145,0,0,0,1,0,1
1111787,-27,8.0,2,234,290,335,16,58,119,220,26,0,0,-50.78749121974785,-50.80195931280985,28,0,0,0,1,0,1
1113292,1,9.755300265188803,0,23,33,54,7,24,44,58,0,0,0,0.9153997387294759,0.9022349867405599,0,0,0,0,1,0,1
1111718,0,8.0,0,9,13,17,2,6,10,15,1,0,0,0.770494170297705,0.6923375907143923,0,0,0,0,1,0,1
1111854,26,7.117040424519671,11,37,75,111,6,48,92,128,20,0,0,0.8446128650930163,0.858192829716377,0,0,0,0,1,0,1
1113018,3,5.3458944154018555,0,15,29,38,6,17,31,43,4,0,0,0.8673172047685986,0.8505877326915894,2,0,0,0,1,0,1
1113131,-1,10.094859683245692,0,13,23,29,1,4,11,19,2,0,0,0.7961857460405711,0.7661857460405712,1,0,0,0,1,0,1
1113007,0,2.6293840984466073,0,14,14,14,0,0,0,1,0,0,0,0.183917879792881,0.138113773782525,0,0,0,0,1,0,1
1111877,6,8.0,4,29,46,61,7,22,42,62,4,0,0,0.971912331900157,0.9361753361996858,0,0,0,0,1,0,1
1113174,0,10.763066560112858,1,4,6,8,0,3,6,9,0,0,0,0.8447386687977428,0.8209233359971786,0,0,0,0,1,0,1
1111665,29,7.968689668969077,13,41,83,125,6,55,106,147,23,0,0,0.9751990825752584,0.9178082768278354,0,0,0,0,1,0,1
1111655,-35,8.0,4,341,426,497,20,90,182,333,45,0,0,-76.48201878591556,-76.4955322773423,43,0,0,0,1,0,1
1112988,3,2.0,0,13,22,22,0,3,6,11,1,0,0,0.07429217792036454,0.339212998395899,0,0,0,0,1,0,1
1113084,1,6.3773844839406815,0,7,11,11,0,4,9,13,0,0,0,0.6728338277516954,0.7845299914561443,0,0,0,0,1,0,1
1113089,3,8.0,0,13,26,33,5,10,24,42,4,0,0,0.8857545799718397,0.861846926286147,1,0,0,0,1,0,1
1111749,-50,7.5746248381271855,1,398,490,564,23,93,191,360,48,0,0,-91.97705607747983,-91.94586189894248,52,0,0,0,1,0,1
1111805,-237,9.908481439336544,168,1660,2426,3453,360,1223,1718,2285,191,0,0,0.7409822272796146,0.83503352083649,250,0,0,0,1,0,1
1113249,1,8.953044525017532,0,19,28,47,6,21,40,52,0,0,0,0.9423477737491234,0.9471129963742111,0,0,0,0,1,0,1
1111658,24,8.0,13,67,113,157,8,58,113,163,25,0,0,-5.626754285429767,-5.682789439889401,3,0,0,0,1,0,1
1113022,0,3.80424220398651,0,11,11,11,0,0,0,0,0,0,0,0.2781689176436678,0.24170073417356674,0,0,0,0,1,0,1
1111818,-21,8.0,2,187,234,271,14,48,98,181,20,0,0,-39.311548416596395,-39.32946032564413,22,0,0,0,1,0,1
1111657,28,8.0,10,908,939,971,7,51,97,134,19,0,0,0.9850763995538474,0.9276145993307712,0,0,0,0,1,0,1
1113133,0,8.0,0,5,5,5,0,3,8,11,0,0,0,0.9051766353211241,0.8969021804281654,0,0,0,0,1,0,1
1113007,2,3.78304443596725,0,16,30,33,1,5,12,22,3,0,0,0.270993591589458,0.5713217774386901,1,0,0,0,1,0,1
1111779,-288,10.31449464164514,203,2008,2934,4178,435,1481,2078,2763,232,0,0,0.692260643002583,0.8127027947095172,303,0,0,0,1,0,1
1111667,-362,10.966820448627118,263,2571,3762,5363,555,1905,2677,3557,303,0,0,0.6165644950431781,0.7716589775686441,389,0,0,0,1,0,1
1112783,3,2.857079192931881,0,65,87,107,12,40,70,104,10,0,0,-13.293224750209788,-13.293224750209788,7,0,0,0,1,0,1
1112989,2,2.0,0,13,20,20,0,2,5,9,1,0,0,0.07950444721355895,0.2805749688474618,0,0,0,0,1,0,1
1111724,0,8.0,0,9,14,18,2,6,10,15,1,0,0,0.7762148744115984,0.6994391544419841,0,0,0,0,1,0,1
1113121,0,8.563287655114008,1,4,4,4,0,2,7,9,0,0,0,0.89718356172443,0.89281643827557,0,0,0,0,1,0,1
1113121,0,8.375597626559392,1,4,4,5,0,3,7,10,0,0,0,0.8981220118672031,0.891877988132797,0,0,0,0,1,0,1
1113212,0,8.755263827241203,0,1,1,2,0,1,2,2,0,0,0,0.9335657660465579,0.943565766046558,0,0,0,0,1,0,1
1113130,40,5.809982069562471,0,367,493,618,42,128,347,395,65,0,0,0.36135295852219224,0.36135295852219224,1,0,0,0,1,0,1
1113121,0,9.990286724760184,1,0,0,1,0,0,2,2,0,0,0,0.8900485663761991,0.8999514336238009,0,0,0,0,1,0,1
1113061,6,5.64574280000997,0,8,20,24,4,9,20,37,3,0,0,0.6068614200014955,0.767354472000731,0,0,0,0,1,0,1
1113019,0,3.594104672622178,0,12,12,12,0,0,0,0,0,0,0,0.2574178364214401,0.21937362146610645,0,0,0,0,1,0,1
1113160,46,6.523706351639895,0,435,582,729,48,146,403,458,77,0,0,0.24358845197941736,0.24358845197941736,2,0,0,0,1,0,1
1113050,0,5.538227027594563,0,8,8,8,0,0,0,0,0,0,0,0.4493999189749631,0.4259366216819223,0,0,0,0,1,0,1
1113050,-3,7.410973834650504,0,23,38,46,2,5,17,28,4,0,0,0.7042254115359728,0.6722619909848079,3,0,0,0,1,0,1
1112972,12,2.077769763939906,0,5,15,24,9,30,47,57,4,0,0,0.9896111511803004,0.9893519186338341,0,0,0,0,1,0,1
1113113,6,8.0,0,6,14,19,5,11,24,42,3,0,0,0.9479677418211895,0.9299731181843245,0,0,0,0,1,0,1
1113118,2,8.0,0,6,9,10,2,6,14,23,1,0,0,0.9173996634596147,0.9044997195496789,0,0,0,0,1,0,1
1111916,2,8.0,2,26,40,49,7,16,30,47,1,0,0,0.9704769289278556,0.9390461421442885,0,0,0,0,1,0,1
1113114,5,8.0,0,6,13,17,4,10,21,37,2,0,0,0.9407596515076045,0.9239663762563372,0,0,0,0,1,0,1
1111658,29,8.0,12,314,353,391,7,54,103,143,22,0,0,0.9815969570314205,0.9223954355471309,0,0,0,0,1,0,1
1111654,-36,8.0,1,1134,1209,1270,21,85,173,318,41,0,0,-75.68342690773002,-75.69508519427616,43,0,0,0,1,0,1
1113067,0,8.0,0,58,86,106,6,17,49,66,10,0,0,0.722294795184795,0.6941534395282445,3,0,0,0,1,0,1
1111883,5,8.0,4,28,45,59,7,21,40,59,4,0,0,0.9716818723716152,0.9366362552567695,0,0,0,0,1,0,1
1111625,-3,8.0,0,30,38,45,1,9,16,29,5,0,0,-6.098904898616382,-6.192104231583258,3,0,0,0,1,0,1
1113113,6,8.0,0,6,14,19,5,11,24,42,3,0,0,0.9478855190754177,0.9299045992295147,0,0,0,0,1,0,1
1112999,3,3.1700684659150564,0,15,28,30,1,5,11,20,3,0,0,0.19845810179994838,0.5468027386366022,0,0,0,0,1,0,1
1113230,1,8.0,0,2,6,8,2,4,8,14,0,0,0,0.96,0.9628954820646753,0,0,0,0,1,0,1
1111790,12,8.0,0,1744,1750,1754,9,26,47,67,3,0,0,0.9850276247283437,0.9450092082427812,0,0,0,0,1,0,1
1113186,4,8.0,0,4,10,13,4,7,15,27,2,0,0,0.96,0.9544226297824568,0,0,0,0,1,0,1
1111734,21,8.0,10,37,71,103,7,44,84,118,17,0,0,0.9772036403985623,0.9255927192028753,0,0,0,0,1,0,1
1111873,-10,8.0,2,106,136,158,11,31,62,111,10,0,0,-19.143803356379653,-19.1677674045872,11,0,0,0,1,0,1
1111994,-37,6.454229086313632,1,319,394,456,21,82,164,302,39,0,0,-73.23972772341668,-73.23972772341668,41,0,0,0,1,0,1
1113059,-3,8.073862451073326,0,23,40,49,2,5,18,31,4,0,0,0.7709232806384166,0.7409232806384166,3,0,0,0,1,0,1
1113304,1,9.465570478502904,0,25,37,60,7,27,49,65,0,0,0,0.9277132546636265,0.9167214760748548,0,0,0,0,1,0,1
1113124,0,8.173189513355918,1,5,6,6,0,3,8,11,0,0,0,0.8965362097328816,0.885670262166102,0,0,0,0,1,0,1
1113185,6,8.0,0,15,28,42,8,21,41,64,3,0,0,0.9688162888383773,0.954693814730629,0,0,0,0,1,0,1
1111655,26,8.0,12,37,75,113,6,50,96,132,21,0,0,0.9488550563675766,0.8847023972165868,0,0,0,0,1,0,1
1113356,1,8.08147127274687,0,36,52,85,11,39,72,94,0,0,0,0.9859264363626565,0.9863337927263909,0,0,0,0,1,0,1
1112991,1,2.0,0,14,17,17,0,1,2,4,0,0,0,0.08958935387889415,0.16711976886244084,0,0,0,0,1,0,1
1111926,1,8.0,2,26,38,46,7,14,27,42,0,0,0,0.9700815212411991,0.9398369575176018,0,0,0,0,1,0,1
1113150,0,9.615397778013607,1,0,0,1,0,0,2,2,0,0,0,0.9034610777695238,0.9134610777695238,0,0,0,0,1,0,1
1111652,3,8.0,0,2675,2700,2721,13,54,103,168,18,0,0,-24.768098165593223,-24.805214116510427,15,0,0,0,1,0,1
1113225,2,8.0,0,3,6,9,2,4,9,15,1,0,0,0.96,0.9619613435403123,0,0,0,0,1,0,1
1113207,3,8.0,0,3,8,11,3,6,12,21,1,0,0,0.96,0.9585104073807946,0,0,0,0,1,0,1
1112992,1,2.0,0,14,17,17,0,1,2,3,0,0,0,0.09112949649216738,0.14979316446311708,0,0,0,0,1,0,1
1111652,13,8.0,0,3046,3059,3070,12,47,86,132,13,0,0,-12.52062620079887,-12.563865887698471,8,0,0,0,1,0,1
1111630,6,8.0,2,10,19,29,1,13,23,32,6,0,0,0.7402864698127612,0.648324665787796,0,0,0,0,1,0,1
1113100,30,4.906582948443854,0,285,385,478,30,91,256,294,50,0,0,0.03093417051556145,0.25778475429634545,1,0,0,0,1,0,1
1113125,35,5.553891983966957,0,346,465,579,36,111,311,356,61,0,0,0.02446108016033043,0.20384233466942026,1,0,0,0,1,0,1
1113115,4,8.0,0,6,11,14,3,8,18,31,2,0,0,0.9301304460757864,0.9151087050631553,0,0,0,0,1,0,1
